batter,batters_PA_as_L,batters_PA_as_R,PA_vs_LHP,PA_vs_RHP,PA,batter_stance,prop_onbase_event_p_throws_L,prop_onbase_event_p_throws_R,prop_onbase_event_overall,prop_walk_event_p_throws_L,prop_walk_event_p_throws_R,prop_walk_event_overall,prop_single_event_p_throws_L,prop_single_event_p_throws_R,prop_single_event_overall,prop_double_event_p_throws_L,prop_double_event_p_throws_R,prop_double_event_overall,prop_triple_event_p_throws_L,prop_triple_event_p_throws_R,prop_triple_event_overall,prop_homerun_event_p_throws_L,prop_homerun_event_p_throws_R,prop_homerun_event_overall,prop_strikeout_event_p_throws_L,prop_strikeout_event_p_throws_R,prop_strikeout_event_overall,prop_onbase_event_p_throws_same,prop_walk_event_p_throws_same,prop_single_event_p_throws_same,prop_double_event_p_throws_same,prop_triple_event_p_throws_same,prop_homerun_event_p_throws_same,prop_strikeout_event_p_throws_same,prop_onbase_event_p_throws_diff,prop_walk_event_p_throws_diff,prop_single_event_p_throws_diff,prop_double_event_p_throws_diff,prop_triple_event_p_throws_diff,prop_homerun_event_p_throws_diff,prop_strikeout_event_p_throws_diff
474568.0,0.0,2257.0,521.0,1736.0,2257,R,0.33589251439539347,0.2903225806451613,0.30084182543198934,0.07677543186180422,0.055299539170506916,0.06025697828976517,0.16314779270633398,0.15841013824884792,0.1595037660611431,0.061420345489443376,0.04608294930875576,0.04962339388568897,0.003838771593090211,0.004608294930875576,0.004430660168365086,0.023032629558541268,0.017857142857142856,0.01905183872396987,0.14587332053742802,0.17799539170506912,0.17058041648205582,0.2903225806451613,0.055299539170506916,0.15841013824884792,0.04608294930875576,0.004608294930875576,0.017857142857142856,0.17799539170506912,0.33589251439539347,0.07677543186180422,0.16314779270633398,0.061420345489443376,0.003838771593090211,0.023032629558541268,0.14587332053742802
474832.0,2721.0,0.0,818.0,1903.0,2721,L,0.3422982885085575,0.35733053074093535,0.3528114663726571,0.11858190709046455,0.12716763005780346,0.12458654906284454,0.12469437652811736,0.1282186022070415,0.12715913267181184,0.05012224938875306,0.05727798213347346,0.05512679162072767,0.008557457212713936,0.007356805044666317,0.007717750826901874,0.02444987775061125,0.033631108775617445,0.030871003307607496,0.24572127139364303,0.22385706778770362,0.23042998897464168,0.3422982885085575,0.11858190709046455,0.12469437652811736,0.05012224938875306,0.008557457212713936,0.02444987775061125,0.24572127139364303,0.35733053074093535,0.12716763005780346,0.1282186022070415,0.05727798213347346,0.007356805044666317,0.033631108775617445,0.22385706778770362
474892.0,0.0,1309.0,408.0,901.0,1309,R,0.3088235294117647,0.30632630410654826,0.30710466004583653,0.11764705882352941,0.11320754716981132,0.11459129106187929,0.0784313725490196,0.08879023307436182,0.0855614973262032,0.03676470588235294,0.03773584905660377,0.0374331550802139,0.0,0.0022197558268590455,0.0015278838808250573,0.061274509803921566,0.05216426193118757,0.05500381970970206,0.2867647058823529,0.3462819089900111,0.3277310924369748,0.30632630410654826,0.11320754716981132,0.08879023307436182,0.03773584905660377,0.0022197558268590455,0.05216426193118757,0.3462819089900111,0.3088235294117647,0.11764705882352941,0.0784313725490196,0.03676470588235294,0.0,0.061274509803921566,0.2867647058823529
475174.0,2348.0,1.0,448.0,1901.0,2349,L,0.296875,0.3335086796422935,0.32652192422307363,0.07589285714285714,0.10310362966859547,0.09791400595998297,0.140625,0.1504471330878485,0.14857386121753938,0.03125,0.04734350341925302,0.04427415921668795,0.0,0.0005260389268805891,0.0004257130693912303,0.033482142857142856,0.03051025775907417,0.031077054065559814,0.21651785714285715,0.17674907943187795,0.18433375904640273,0.296875,0.07589285714285714,0.140625,0.03125,0.0,0.033482142857142856,0.21651785714285715,0.3335086796422935,0.10310362966859547,0.1504471330878485,0.04734350341925302,0.0005260389268805891,0.03051025775907417,0.17674907943187795
475582.0,0.0,1947.0,478.0,1469.0,1947,R,0.3807531380753138,0.29748127978216476,0.3179250128402671,0.10251046025104603,0.06875425459496257,0.07704160246533127,0.14853556485355648,0.12933968686181074,0.13405238828967642,0.06903765690376569,0.049693669162695714,0.054442732408834106,0.0020920502092050207,0.0020422055820285907,0.002054442732408834,0.058577405857740586,0.039482641252552755,0.044170518746789934,0.17154811715481172,0.21783526208304968,0.20647149460708783,0.29748127978216476,0.06875425459496257,0.12933968686181074,0.049693669162695714,0.0020422055820285907,0.039482641252552755,0.21783526208304968,0.3807531380753138,0.10251046025104603,0.14853556485355648,0.06903765690376569,0.0020920502092050207,0.058577405857740586,0.17154811715481172
488721.0,0.0,911.0,323.0,588.0,911,R,0.2724458204334365,0.2568027210884354,0.2623490669593853,0.04643962848297214,0.05102040816326531,0.04939626783754116,0.15479876160990713,0.10884353741496598,0.1251372118551043,0.030959752321981424,0.05102040816326531,0.043907793633369926,0.01238390092879257,0.017006802721088437,0.015367727771679473,0.021671826625386997,0.013605442176870748,0.01646542261251372,0.2631578947368421,0.25170068027210885,0.2557628979143798,0.2568027210884354,0.05102040816326531,0.10884353741496598,0.05102040816326531,0.017006802721088437,0.013605442176870748,0.25170068027210885,0.2724458204334365,0.04643962848297214,0.15479876160990713,0.030959752321981424,0.01238390092879257,0.021671826625386997,0.2631578947368421
488726.0,2280.0,0.0,723.0,1557.0,2280,L,0.334716459197787,0.37315350032113037,0.36096491228070177,0.06085753803596127,0.08606294155427104,0.0780701754385965,0.1950207468879668,0.17790622992935132,0.18333333333333332,0.048409405255878286,0.06936416184971098,0.06271929824561404,0.0,0.0032113037893384713,0.0021929824561403508,0.017980636237897647,0.03211303789338472,0.02763157894736842,0.13001383125864455,0.08798972382787412,0.1013157894736842,0.334716459197787,0.06085753803596127,0.1950207468879668,0.048409405255878286,0.0,0.017980636237897647,0.13001383125864455,0.37315350032113037,0.08606294155427104,0.17790622992935132,0.06936416184971098,0.0032113037893384713,0.03211303789338472,0.08798972382787412
488771.0,1511.0,0.0,367.0,1144.0,1511,L,0.26430517711171664,0.3208041958041958,0.3070814030443415,0.08174386920980926,0.11625874125874126,0.10787557908669755,0.11989100817438691,0.11188811188811189,0.11383189940436797,0.035422343324250684,0.04895104895104895,0.045665122435473195,0.0027247956403269754,0.0017482517482517483,0.001985440105890139,0.013623978201634877,0.03583916083916084,0.03044341495698213,0.3024523160762943,0.30506993006993005,0.3044341495698213,0.26430517711171664,0.08174386920980926,0.11989100817438691,0.035422343324250684,0.0027247956403269754,0.013623978201634877,0.3024523160762943,0.3208041958041958,0.11625874125874126,0.11188811188811189,0.04895104895104895,0.0017482517482517483,0.03583916083916084,0.30506993006993005
488862.0,0.0,1536.0,378.0,1158.0,1536,R,0.38095238095238093,0.3488773747841105,0.3567708333333333,0.0873015873015873,0.06994818652849741,0.07421875,0.2222222222222222,0.20725388601036268,0.2109375,0.0582010582010582,0.04404145077720207,0.047526041666666664,0.0,0.0025906735751295338,0.001953125,0.013227513227513227,0.013816925734024179,0.013671875,0.12698412698412698,0.11830742659758203,0.12044270833333333,0.3488773747841105,0.06994818652849741,0.20725388601036268,0.04404145077720207,0.0025906735751295338,0.013816925734024179,0.11830742659758203,0.38095238095238093,0.0873015873015873,0.2222222222222222,0.0582010582010582,0.0,0.013227513227513227,0.12698412698412698
489149.0,1902.0,0.0,470.0,1432.0,1902,L,0.2978723404255319,0.3128491620111732,0.30914826498422715,0.09361702127659574,0.1005586592178771,0.09884332281808622,0.12127659574468085,0.11312849162011174,0.11514195583596215,0.05319148936170213,0.030726256983240222,0.03627760252365931,0.0,0.0034916201117318434,0.0026288117770767614,0.01702127659574468,0.05446927374301676,0.0452155625657203,0.23191489361702128,0.20810055865921787,0.21398527865404837,0.2978723404255319,0.09361702127659574,0.12127659574468085,0.05319148936170213,0.0,0.01702127659574468,0.23191489361702128,0.3128491620111732,0.1005586592178771,0.11312849162011174,0.030726256983240222,0.0034916201117318434,0.05446927374301676,0.20810055865921787
489267.0,0.0,708.0,320.0,388.0,708,R,0.303125,0.2603092783505155,0.2796610169491525,0.09375,0.04639175257731959,0.06779661016949153,0.11875,0.11855670103092783,0.11864406779661017,0.046875,0.04639175257731959,0.046610169491525424,0.003125,0.005154639175257732,0.00423728813559322,0.034375,0.03350515463917526,0.03389830508474576,0.33125,0.2963917525773196,0.3121468926553672,0.2603092783505155,0.04639175257731959,0.11855670103092783,0.04639175257731959,0.005154639175257732,0.03350515463917526,0.2963917525773196,0.303125,0.09375,0.11875,0.046875,0.003125,0.034375,0.33125
491676.0,0.0,914.0,372.0,542.0,914,R,0.271505376344086,0.3044280442804428,0.2910284463894967,0.06720430107526881,0.06826568265682657,0.06783369803063458,0.12634408602150538,0.15867158671586715,0.14551422319474835,0.05913978494623656,0.03690036900369004,0.045951859956236324,0.0,0.00922509225092251,0.005470459518599562,0.01881720430107527,0.01845018450184502,0.018599562363238512,0.21774193548387097,0.23800738007380073,0.22975929978118162,0.3044280442804428,0.06826568265682657,0.15867158671586715,0.03690036900369004,0.00922509225092251,0.01845018450184502,0.23800738007380073,0.271505376344086,0.06720430107526881,0.12634408602150538,0.05913978494623656,0.0,0.01881720430107527,0.21774193548387097
493114.0,1227.0,0.0,286.0,941.0,1227,L,0.3356643356643357,0.3443145589798087,0.3422982885085575,0.08391608391608392,0.07120085015940489,0.07416462917685411,0.2062937062937063,0.1849096705632306,0.18989405052974734,0.017482517482517484,0.053134962805526036,0.04482477587612062,0.006993006993006993,0.007438894792773645,0.007334963325183374,0.0,0.01487778958554729,0.011409942950285249,0.10839160839160839,0.08607863974495218,0.09127954360228199,0.3356643356643357,0.08391608391608392,0.2062937062937063,0.017482517482517484,0.006993006993006993,0.0,0.10839160839160839,0.3443145589798087,0.07120085015940489,0.1849096705632306,0.053134962805526036,0.007438894792773645,0.01487778958554729,0.08607863974495218
493316.0,0.0,1685.0,381.0,1304.0,1685,R,0.32808398950131235,0.3320552147239264,0.3311572700296736,0.10236220472440945,0.049079754601226995,0.06112759643916914,0.12073490813648294,0.15567484662576686,0.14777448071216617,0.04199475065616798,0.05674846625766871,0.05341246290801187,0.005249343832020997,0.005368098159509203,0.005341246290801187,0.05511811023622047,0.054447852760736194,0.05459940652818991,0.25196850393700787,0.200920245398773,0.21246290801186943,0.3320552147239264,0.049079754601226995,0.15567484662576686,0.05674846625766871,0.005368098159509203,0.054447852760736194,0.200920245398773,0.32808398950131235,0.10236220472440945,0.12073490813648294,0.04199475065616798,0.005249343832020997,0.05511811023622047,0.25196850393700787
493329.0,0.0,1880.0,545.0,1335.0,1880,R,0.3229357798165138,0.3303370786516854,0.3281914893617021,0.06788990825688074,0.03445692883895131,0.04414893617021277,0.15045871559633028,0.18127340823970037,0.1723404255319149,0.06422018348623854,0.0651685393258427,0.06489361702127659,0.003669724770642202,0.00149812734082397,0.002127659574468085,0.03302752293577982,0.03520599250936329,0.034574468085106384,0.10091743119266056,0.10861423220973783,0.10638297872340426,0.3303370786516854,0.03445692883895131,0.18127340823970037,0.0651685393258427,0.00149812734082397,0.03520599250936329,0.10861423220973783,0.3229357798165138,0.06788990825688074,0.15045871559633028,0.06422018348623854,0.003669724770642202,0.03302752293577982,0.10091743119266056
493351.0,0.0,1127.0,276.0,851.0,1127,R,0.3188405797101449,0.2573443008225617,0.2724046140195209,0.043478260869565216,0.041128084606345476,0.0417036379769299,0.2028985507246377,0.15041128084606345,0.16326530612244897,0.04710144927536232,0.04700352526439483,0.04702750665483585,0.007246376811594203,0.0,0.001774622892635315,0.010869565217391304,0.01527614571092832,0.01419698314108252,0.12681159420289856,0.11163337250293771,0.11535048802129548,0.2573443008225617,0.041128084606345476,0.15041128084606345,0.04700352526439483,0.0,0.01527614571092832,0.11163337250293771,0.3188405797101449,0.043478260869565216,0.2028985507246377,0.04710144927536232,0.007246376811594203,0.010869565217391304,0.12681159420289856
493596.0,0.0,821.0,263.0,558.0,821,R,0.2813688212927757,0.2724014336917563,0.27527405602923266,0.08365019011406843,0.06989247311827956,0.07429963459196103,0.13307984790874525,0.1111111111111111,0.11814859926918392,0.022813688212927757,0.05734767025089606,0.04628501827040195,0.0076045627376425855,0.0017921146953405018,0.0036540803897685747,0.019011406844106463,0.021505376344086023,0.020706455542021926,0.19011406844106463,0.2222222222222222,0.21193666260657734,0.2724014336917563,0.06989247311827956,0.1111111111111111,0.05734767025089606,0.0017921146953405018,0.021505376344086023,0.2222222222222222,0.2813688212927757,0.08365019011406843,0.13307984790874525,0.022813688212927757,0.0076045627376425855,0.019011406844106463,0.19011406844106463
500743.0,0.0,1719.0,446.0,1273.0,1719,R,0.30493273542600896,0.31421838177533384,0.31180919139034324,0.05605381165919283,0.051846032992930086,0.05293775450843514,0.17488789237668162,0.194815396700707,0.18964514252472367,0.04708520179372197,0.04399057344854674,0.0447934845840605,0.002242152466367713,0.002356637863315004,0.002326934264107039,0.01569506726457399,0.009426551453260016,0.011052937754508435,0.09192825112107623,0.1272584446190102,0.11809191390343222,0.31421838177533384,0.051846032992930086,0.194815396700707,0.04399057344854674,0.002356637863315004,0.009426551453260016,0.1272584446190102,0.30493273542600896,0.05605381165919283,0.17488789237668162,0.04708520179372197,0.002242152466367713,0.01569506726457399,0.09192825112107623
500874.0,0.0,1287.0,296.0,991.0,1287,R,0.3952702702702703,0.3491422805247225,0.35975135975135974,0.10472972972972973,0.08577194752774975,0.09013209013209013,0.17905405405405406,0.19071644803229063,0.18803418803418803,0.060810810810810814,0.039354187689202826,0.04428904428904429,0.0,0.0030272452068617556,0.002331002331002331,0.05067567567567568,0.026236125126135216,0.031857031857031856,0.17229729729729729,0.1977800201816347,0.1919191919191919,0.3491422805247225,0.08577194752774975,0.19071644803229063,0.039354187689202826,0.0030272452068617556,0.026236125126135216,0.1977800201816347,0.3952702702702703,0.10472972972972973,0.17905405405405406,0.060810810810810814,0.0,0.05067567567567568,0.17229729729729729
501571.0,0.0,1243.0,413.0,830.0,1243,R,0.29782082324455206,0.27951807228915665,0.2855993563958166,0.053268765133171914,0.04216867469879518,0.04585679806918745,0.15980629539951574,0.1686746987951807,0.16572807723250202,0.05569007263922518,0.03493975903614458,0.0418342719227675,0.004842615012106538,0.010843373493975903,0.008849557522123894,0.014527845036319613,0.01325301204819277,0.013676588897827836,0.22033898305084745,0.19397590361445782,0.20273531777956558,0.27951807228915665,0.04216867469879518,0.1686746987951807,0.03493975903614458,0.010843373493975903,0.01325301204819277,0.19397590361445782,0.29782082324455206,0.053268765133171914,0.15980629539951574,0.05569007263922518,0.004842615012106538,0.014527845036319613,0.22033898305084745
501896.0,0.0,1963.0,630.0,1333.0,1963,R,0.3761904761904762,0.3390847711927982,0.3509933774834437,0.11587301587301588,0.07501875468867217,0.0881304126337239,0.16984126984126985,0.16054013503375844,0.16352521650534896,0.047619047619047616,0.04576144036009002,0.046357615894039736,0.0015873015873015873,0.0007501875468867217,0.0010188487009679063,0.03492063492063492,0.0277569392348087,0.030056036678553236,0.22857142857142856,0.25056264066016504,0.2435048395313296,0.3390847711927982,0.07501875468867217,0.16054013503375844,0.04576144036009002,0.0007501875468867217,0.0277569392348087,0.25056264066016504,0.3761904761904762,0.11587301587301588,0.16984126984126985,0.047619047619047616,0.0015873015873015873,0.03492063492063492,0.22857142857142856
501981.0,0.0,2877.0,737.0,2140.0,2877,R,0.32971506105834464,0.3088785046728972,0.31421619742787626,0.11668928086838534,0.07850467289719626,0.08828640945429267,0.1112618724559023,0.11401869158878504,0.11331247827598193,0.033921302578018994,0.03785046728971963,0.03684393465415363,0.0013568521031207597,0.002336448598130841,0.0020855057351407717,0.06105834464043419,0.06401869158878505,0.06326034063260341,0.2618724559023066,0.2850467289719626,0.27911018421967326,0.3088785046728972,0.07850467289719626,0.11401869158878504,0.03785046728971963,0.002336448598130841,0.06401869158878505,0.2850467289719626,0.32971506105834464,0.11668928086838534,0.1112618724559023,0.033921302578018994,0.0013568521031207597,0.06105834464043419,0.2618724559023066
502054.0,0.0,2108.0,570.0,1538.0,2108,R,0.4105263157894737,0.35370611183355005,0.36907020872865276,0.15789473684210525,0.10403120936280884,0.11859582542694497,0.17192982456140352,0.14629388816644995,0.1532258064516129,0.03333333333333333,0.044213263979193757,0.04127134724857685,0.0017543859649122807,0.009102730819245773,0.007115749525616698,0.03684210526315789,0.0377113133940182,0.03747628083491461,0.22631578947368422,0.23472041612483746,0.23244781783681215,0.35370611183355005,0.10403120936280884,0.14629388816644995,0.044213263979193757,0.009102730819245773,0.0377113133940182,0.23472041612483746,0.4105263157894737,0.15789473684210525,0.17192982456140352,0.03333333333333333,0.0017543859649122807,0.03684210526315789,0.22631578947368422
502110.0,0.0,2940.0,684.0,2256.0,2940,R,0.40058479532163743,0.35593971631205673,0.3663265306122449,0.09941520467836257,0.08466312056737589,0.0880952380952381,0.15935672514619884,0.14804964539007093,0.15068027210884355,0.05701754385964912,0.05540780141843971,0.055782312925170066,0.0029239766081871343,0.003989361702127659,0.0037414965986394557,0.07894736842105263,0.057624113475177305,0.06258503401360545,0.23684210526315788,0.24335106382978725,0.24183673469387756,0.35593971631205673,0.08466312056737589,0.14804964539007093,0.05540780141843971,0.003989361702127659,0.057624113475177305,0.24335106382978725,0.40058479532163743,0.09941520467836257,0.15935672514619884,0.05701754385964912,0.0029239766081871343,0.07894736842105263,0.23684210526315788
502143.0,0.0,1672.0,564.0,1108.0,1672,R,0.36524822695035464,0.3095667870036101,0.3283492822966507,0.10460992907801418,0.06046931407942238,0.07535885167464115,0.1773049645390071,0.1624548736462094,0.1674641148325359,0.03723404255319149,0.046028880866425995,0.0430622009569378,0.0035460992907801418,0.0036101083032490976,0.0035885167464114833,0.040780141843971635,0.032490974729241874,0.035287081339712915,0.17553191489361702,0.2427797833935018,0.22009569377990432,0.3095667870036101,0.06046931407942238,0.1624548736462094,0.046028880866425995,0.0036101083032490976,0.032490974729241874,0.2427797833935018,0.36524822695035464,0.10460992907801418,0.1773049645390071,0.03723404255319149,0.0035460992907801418,0.040780141843971635,0.17553191489361702
502210.0,2597.0,0.0,615.0,1982.0,2597,L,0.3056910569105691,0.3355196770938446,0.32845591066615326,0.07154471544715447,0.08123107971745712,0.07893723527146708,0.16747967479674797,0.17608476286579214,0.17404697728147864,0.032520325203252036,0.044399596367305755,0.041586445899114366,0.0065040650406504065,0.005045408678102927,0.005390835579514825,0.027642276422764227,0.02875882946518668,0.02849441663457836,0.15934959349593497,0.11856710393541876,0.1282248748556026,0.3056910569105691,0.07154471544715447,0.16747967479674797,0.032520325203252036,0.0065040650406504065,0.027642276422764227,0.15934959349593497,0.3355196770938446,0.08123107971745712,0.17608476286579214,0.044399596367305755,0.005045408678102927,0.02875882946518668,0.11856710393541876
502517.0,2529.0,0.0,667.0,1862.0,2529,L,0.3313343328335832,0.3458646616541353,0.3420324238829577,0.049475262368815595,0.05370569280343716,0.05258995650454725,0.17391304347826086,0.17400644468313642,0.17398181099248716,0.06446776611694154,0.07250268528464017,0.07038355081059708,0.005997001499250375,0.0037593984962406013,0.004349545274812179,0.022488755622188907,0.03866809881847476,0.03440094899169632,0.15142428785607195,0.09935553168635876,0.11308817714511665,0.3313343328335832,0.049475262368815595,0.17391304347826086,0.06446776611694154,0.005997001499250375,0.022488755622188907,0.15142428785607195,0.3458646616541353,0.05370569280343716,0.17400644468313642,0.07250268528464017,0.0037593984962406013,0.03866809881847476,0.09935553168635876
502671.0,0.0,3404.0,783.0,2621.0,3404,R,0.4099616858237548,0.36856161770316676,0.3780846063454759,0.1392081736909323,0.11713086608164823,0.12220916568742655,0.16347381864623245,0.1446012972148035,0.1489424206815511,0.035759897828863345,0.052270125906142696,0.048472385428907167,0.008939974457215836,0.002670736360167875,0.004112808460634548,0.0561941251596424,0.04425791682563907,0.04700352526439483,0.20178799489144317,0.235024799694773,0.22737955346650998,0.36856161770316676,0.11713086608164823,0.1446012972148035,0.052270125906142696,0.002670736360167875,0.04425791682563907,0.235024799694773,0.4099616858237548,0.1392081736909323,0.16347381864623245,0.035759897828863345,0.008939974457215836,0.0561941251596424,0.20178799489144317
514888.0,0.0,3205.0,852.0,2353.0,3205,R,0.38497652582159625,0.3659158521036974,0.37098283931357257,0.07746478873239436,0.06544836379090523,0.0686427457098284,0.19014084507042253,0.20016999575010624,0.19750390015600625,0.062206572769953054,0.05269868253293668,0.05522620904836194,0.005868544600938967,0.0055248618784530384,0.005616224648985959,0.035211267605633804,0.03272418189545261,0.03338533541341654,0.12206572769953052,0.11687207819804504,0.11825273010920437,0.3659158521036974,0.06544836379090523,0.20016999575010624,0.05269868253293668,0.0055248618784530384,0.03272418189545261,0.11687207819804504,0.38497652582159625,0.07746478873239436,0.19014084507042253,0.062206572769953054,0.005868544600938967,0.035211267605633804,0.12206572769953052
516416.0,0.0,3090.0,782.0,2308.0,3090,R,0.3350383631713555,0.32582322357019067,0.32815533980582523,0.056265984654731455,0.0402946273830156,0.04433656957928803,0.18286445012787725,0.20233968804159447,0.19741100323624594,0.056265984654731455,0.04679376083188908,0.04919093851132686,0.008951406649616368,0.005632582322357019,0.006472491909385114,0.021739130434782608,0.018197573656845753,0.019093851132686083,0.13427109974424553,0.13518197573656845,0.13495145631067962,0.32582322357019067,0.0402946273830156,0.20233968804159447,0.04679376083188908,0.005632582322357019,0.018197573656845753,0.13518197573656845,0.3350383631713555,0.056265984654731455,0.18286445012787725,0.056265984654731455,0.008951406649616368,0.021739130434782608,0.13427109974424553
516770.0,0.0,2979.0,737.0,2242.0,2979,R,0.33649932157394846,0.2983942908117752,0.30782141658274587,0.05698778833107191,0.03969669937555754,0.04397448808324941,0.19402985074626866,0.17975022301516502,0.18328298086606243,0.05698778833107191,0.040588760035682424,0.04464585431352803,0.0027137042062415195,0.003568242640499554,0.003356831151393085,0.024423337856173677,0.028545941123996433,0.027526015441423298,0.17639077340569878,0.17975022301516502,0.17891910036925143,0.2983942908117752,0.03969669937555754,0.17975022301516502,0.040588760035682424,0.003568242640499554,0.028545941123996433,0.17975022301516502,0.33649932157394846,0.05698778833107191,0.19402985074626866,0.05698778833107191,0.0027137042062415195,0.024423337856173677,0.17639077340569878
516782.0,0.0,2703.0,605.0,2098.0,2703,R,0.28429752066115704,0.3484270734032412,0.3340732519422864,0.03801652892561983,0.04575786463298379,0.0440251572327044,0.14710743801652892,0.18875119161105816,0.17943026267110618,0.04628099173553719,0.05052430886558627,0.049574546799852015,0.003305785123966942,0.008579599618684462,0.007399186089530152,0.03140495867768595,0.028122020972354625,0.02885682574916759,0.21487603305785125,0.17063870352716873,0.1805401405845357,0.3484270734032412,0.04575786463298379,0.18875119161105816,0.05052430886558627,0.008579599618684462,0.028122020972354625,0.17063870352716873,0.28429752066115704,0.03801652892561983,0.14710743801652892,0.04628099173553719,0.003305785123966942,0.03140495867768595,0.21487603305785125
517369.0,0.0,960.0,320.0,640.0,960,R,0.3375,0.2875,0.30416666666666664,0.08125,0.0546875,0.06354166666666666,0.15625,0.1546875,0.15520833333333334,0.06875,0.05,0.05625,0.003125,0.0078125,0.00625,0.028125,0.0125,0.017708333333333333,0.16875,0.2140625,0.19895833333333332,0.2875,0.0546875,0.1546875,0.05,0.0078125,0.0125,0.2140625,0.3375,0.08125,0.15625,0.06875,0.003125,0.028125,0.16875
518595.0,0.0,1324.0,366.0,958.0,1324,R,0.33879781420765026,0.29436325678496866,0.3066465256797583,0.09016393442622951,0.06367432150313153,0.07099697885196375,0.1448087431693989,0.14718162839248433,0.14652567975830816,0.05191256830601093,0.038622129436325675,0.04229607250755287,0.00273224043715847,0.0010438413361169101,0.0015105740181268882,0.04644808743169399,0.033402922755741124,0.03700906344410876,0.19672131147540983,0.1826722338204593,0.1865558912386707,0.29436325678496866,0.06367432150313153,0.14718162839248433,0.038622129436325675,0.0010438413361169101,0.033402922755741124,0.1826722338204593,0.33879781420765026,0.09016393442622951,0.1448087431693989,0.05191256830601093,0.00273224043715847,0.04644808743169399,0.19672131147540983
518614.0,1516.0,0.0,267.0,1249.0,1516,L,0.30337078651685395,0.31945556445156126,0.316622691292876,0.11235955056179775,0.11849479583666933,0.11741424802110818,0.10861423220973783,0.12489991993594876,0.12203166226912929,0.03745318352059925,0.03843074459567654,0.03825857519788918,0.00749063670411985,0.009607686148919135,0.009234828496042216,0.026217228464419477,0.024819855884707767,0.025065963060686015,0.24719101123595505,0.22898318654923938,0.23218997361477572,0.30337078651685395,0.11235955056179775,0.10861423220973783,0.03745318352059925,0.00749063670411985,0.026217228464419477,0.24719101123595505,0.31945556445156126,0.11849479583666933,0.12489991993594876,0.03843074459567654,0.009607686148919135,0.024819855884707767,0.22898318654923938
518618.0,2010.0,0.0,343.0,1667.0,2010,L,0.3032069970845481,0.3437312537492502,0.33681592039800995,0.03206997084548105,0.07438512297540492,0.06716417910447761,0.13994169096209913,0.13257348530293941,0.1338308457711443,0.037900874635568516,0.04619076184763048,0.04477611940298507,0.008746355685131196,0.008398320335932814,0.00845771144278607,0.01749271137026239,0.03539292141571686,0.03233830845771144,0.282798833819242,0.21655668866226754,0.22786069651741295,0.3032069970845481,0.03206997084548105,0.13994169096209913,0.037900874635568516,0.008746355685131196,0.01749271137026239,0.282798833819242,0.3437312537492502,0.07438512297540492,0.13257348530293941,0.04619076184763048,0.008398320335932814,0.03539292141571686,0.21655668866226754
518626.0,0.0,2774.0,615.0,2159.0,2774,R,0.39186991869918697,0.3747105141269106,0.37851478010093725,0.16097560975609757,0.1287633163501621,0.13590483056957461,0.1040650406504065,0.12922649374710515,0.1236481614996395,0.055284552845528454,0.04955998147290412,0.05082912761355443,0.0032520325203252032,0.002315886984715146,0.0025234318673395817,0.05853658536585366,0.0555812876331635,0.05623648161499639,0.2032520325203252,0.20240852246410376,0.20259552992069213,0.3747105141269106,0.1287633163501621,0.12922649374710515,0.04955998147290412,0.002315886984715146,0.0555812876331635,0.20240852246410376,0.39186991869918697,0.16097560975609757,0.1040650406504065,0.055284552845528454,0.0032520325203252032,0.05853658536585366,0.2032520325203252
518692.0,3046.0,0.0,912.0,2134.0,3046,L,0.35855263157894735,0.38331771321462044,0.3759028233749179,0.09210526315789473,0.1077788191190253,0.103086014445174,0.15021929824561403,0.14995313964386128,0.1500328299409061,0.05043859649122807,0.06419868791002811,0.060078791858174656,0.005482456140350877,0.004217432052483599,0.004596191726854892,0.03728070175438596,0.04967197750702906,0.04596191726854892,0.24671052631578946,0.18275538894095594,0.20190413657255418,0.35855263157894735,0.09210526315789473,0.15021929824561403,0.05043859649122807,0.005482456140350877,0.03728070175438596,0.24671052631578946,0.38331771321462044,0.1077788191190253,0.14995313964386128,0.06419868791002811,0.004217432052483599,0.04967197750702906,0.18275538894095594
518792.0,2754.0,0.0,686.0,2068.0,2754,L,0.30612244897959184,0.33607350096711797,0.3286129266521423,0.08017492711370262,0.09332688588007737,0.09005083514887437,0.17201166180758018,0.1590909090909091,0.16230936819172112,0.03498542274052478,0.04448742746615087,0.04212055192447349,0.0058309037900874635,0.006286266924564797,0.006172839506172839,0.011661807580174927,0.025145067698259187,0.02178649237472767,0.20262390670553937,0.1344294003868472,0.1514161220043573,0.30612244897959184,0.08017492711370262,0.17201166180758018,0.03498542274052478,0.0058309037900874635,0.011661807580174927,0.20262390670553937,0.33607350096711797,0.09332688588007737,0.1590909090909091,0.04448742746615087,0.006286266924564797,0.025145067698259187,0.1344294003868472
